   299192319.00000000      ,   7.5015649573432869E+039 ,   38529.243776099182     
   302886911.00000000      ,   7.5988514775046418E+039 ,   39028.910017239425     
   306982911.00000000      ,   7.6961263239626271E+039 ,   39528.516301918346     
   310677503.00000000      ,   7.7933885213960146E+039 ,   40028.057620859319     
   314773503.00000000      ,   7.8906392547339276E+039 ,   40527.540059890882     
   318492671.00000000      ,   7.9878779516069151E+039 ,   41026.960679307806     
   322564095.00000000      ,   8.0851060511500971E+039 ,   41526.326870547615     
   326373375.00000000      ,   8.1823229084534273E+039 ,   42025.635321334594     
   330412031.00000000      ,   8.2795294306298370E+039 ,   42524.890690625682     
   334196735.00000000      ,   8.3767247275221852E+039 ,   43024.088406549337     
   338145279.00000000      ,   8.4739099233592993E+039 ,   43523.234243175721     
   342020095.00000000      ,   8.5710841914104876E+039 ,   44022.323954393272     
   345935871.00000000      ,   8.6682490510497463E+039 ,   44521.365343748599     
   349843455.00000000      ,   8.7654044692851055E+039 ,   45020.358241794034     
   353726463.00000000      ,   8.8625522090860507E+039 ,   45519.311703189298     
   357666815.00000000      ,   8.9596924414969014E+039 ,   46018.226606422730     
   361517055.00000000      ,   9.0568264303300164E+039 ,   46517.109442469322     
   365547519.00000000      ,   9.1539539403154110E+039 ,   47015.959002975971     
   369364991.00000000      ,   9.2510757403237808E+039 ,   47514.779236883704     
   373370879.00000000      ,   9.3481918728114123E+039 ,   48013.570362249171     
   377098239.00000000      ,   9.4453034468422887E+039 ,   48512.338075255466     
   381194239.00000000      ,   9.5424109069532455E+039 ,   49011.084659056003     
   384888831.00000000      ,   9.6395154185894932E+039 ,   49509.816099409400     
   388984831.00000000      ,   9.7366175574431706E+039 ,   50008.535353086314     
   392679423.00000000      ,   9.8337180821538800E+039 ,   50507.246316480581     
   396775423.00000000      ,   9.9308172688496285E+039 ,   51005.950407793243     
   400527359.00000000      ,   1.0027915531510804E+040 ,   51504.649753238940     
   404623359.00000000      ,   1.0125013364815441E+040 ,   52003.346893497655     
   408375295.00000000      ,   1.0222111617514569E+040 ,   52502.046187778004     
   412471295.00000000      ,   1.0319211485884031E+040 ,   53000.753780185587     
   416108543.00000000      ,   1.0416313929238843E+040 ,   53499.474597788692     
   420204543.00000000      ,   1.0513420135014055E+040 ,   53998.214739286370     
   423956479.00000000      ,   1.0610530644549622E+040 ,   54496.976985015506     
   428052479.00000000      ,   1.0707646170266830E+040 ,   54995.764993991404     
   431804415.00000000      ,   1.0804766705070255E+040 ,   55494.578729771769     
   435900415.00000000      ,   1.0901892805404793E+040 ,   55993.421050272875     
   439652351.00000000      ,   1.0999024662396317E+040 ,   56492.292937122467     
   443748351.00000000      ,   1.1096163306336407E+040 ,   56991.199681926417     
   447500287.00000000      ,   1.1193309184314020E+040 ,   57490.143580945885     
   451596287.00000000      ,   1.1290463296730187E+040 ,   57989.129772268054     
   455348223.00000000      ,   1.1387625647589762E+040 ,   58488.158276461982     
   459444223.00000000      ,   1.1484796865004243E+040 ,   58987.232319525574     
   463081471.00000000      ,   1.1581976473722110E+040 ,   59486.349460553960     
   467177471.00000000      ,   1.1679165207164614E+040 ,   59985.513466418844     
   470929407.00000000      ,   1.1776363148194814E+040 ,   60484.724762707177     
   475025407.00000000      ,   1.1873571308790335E+040 ,   60983.988546963847     
   478777343.00000000      ,   1.1970790022138461E+040 ,   61483.306530447902     
   482873343.00000000      ,   1.2068020219738841E+040 ,   61982.683497367136     
   486625279.00000000      ,   1.2165261658223241E+040 ,   62482.118197775621     
   490663935.00000000      ,   1.2262514474991900E+040 ,   62981.611337364746     
   494415871.00000000      ,   1.2359778018420331E+040 ,   63481.159569373260     
   498511871.00000000      ,   1.2457052377248616E+040 ,   63980.763349572640     
   502255615.00000000      ,   1.2554337026815822E+040 ,   64480.419983289925     
   506302463.00000000      ,   1.2651632155657448E+040 ,   64980.130438848617     
   509997055.00000000      ,   1.2748937647541815E+040 ,   65479.894119279619     
   514093055.00000000      ,   1.2846253915614558E+040 ,   65979.713146510272     
   517844991.00000000      ,   1.2943580619614551E+040 ,   66479.585772950071     
   521940991.00000000      ,   1.3040917527738435E+040 ,   66979.510808050603     
   525692927.00000000      ,   1.3138263894181996E+040 ,   67479.484421340923     
   529788927.00000000      ,   1.3235619473806040E+040 ,   67979.505353779401     
   533540863.00000000      ,   1.3332983805477398E+040 ,   68479.571236973410     
   537636863.00000000      ,   1.3430356945670628E+040 ,   68979.682360977822     
   541388799.00000000      ,   1.3527738665436213E+040 ,   69479.837549901626     
   545484799.00000000      ,   1.3625128915237601E+040 ,   69980.036549323733     
   549236735.00000000      ,   1.3722527093977194E+040 ,   70480.276271990369     
   553332735.00000000      ,   1.3819932449304357E+040 ,   70980.552853807982     
   557084671.00000000      ,   1.3917343829101183E+040 ,   71480.860377467339     
   561123327.00000000      ,   1.4014760288666149E+040 ,   71981.193990955479     
   564817919.00000000      ,   1.4112180924105220E+040 ,   72481.549051847775     
   568913919.00000000      ,   1.4209605292377712E+040 ,   72981.923284675111     
   572665855.00000000      ,   1.4307032961454279E+040 ,   73482.314470522877     
   576704511.00000000      ,   1.4404463458079157E+040 ,   73982.720178736476     
   580399103.00000000      ,   1.4501896140040195E+040 ,   74483.137110896656     
   584495103.00000000      ,   1.4599330180641132E+040 ,   74983.561021068701     
   588189695.00000000      ,   1.4696764594618563E+040 ,   75483.986848912653     
   592285695.00000000      ,   1.4794198363906898E+040 ,   75984.409365615720     
   595980287.00000000      ,   1.4891630730046209E+040 ,   76484.824675706826     
   600076287.00000000      ,   1.4989061139289073E+040 ,   76985.229935123993     
   603828223.00000000      ,   1.5086489073525858E+040 ,   77485.622482841936     
   607924223.00000000      ,   1.5183913922339526E+040 ,   77985.999183741951     
   611676159.00000000      ,   1.5281334798351208E+040 ,   78486.355480221799     
   615772159.00000000      ,   1.5378750643838146E+040 ,   78986.685939788294     
   619466751.00000000      ,   1.5476160231509199E+040 ,   79486.984259040444     
   623562751.00000000      ,   1.5573562482317469E+040 ,   79987.244895963711     
   627257343.00000000      ,   1.5670956397987874E+040 ,   80487.462723389835     
   631353343.00000000      ,   1.5768341644158779E+040 ,   80987.636024028267     
   635047935.00000000      ,   1.5865717832330568E+040 ,   81487.762802534329     
   639143935.00000000      ,   1.5963084992222154E+040 ,   81987.843211545143     
   642895871.00000000      ,   1.6060442560116347E+040 ,   82487.874355793741     
   646991871.00000000      ,   1.6157790336470455E+040 ,   82987.855210423382     
   650743807.00000000      ,   1.6255127600311474E+040 ,   83487.782072496906     
   654839807.00000000      ,   1.6352454249021453E+040 ,   83987.654414965669     
   658534399.00000000      ,   1.6449769868110008E+040 ,   84487.470108995694     
   662630399.00000000      ,   1.6547074922269191E+040 ,   84987.231541258123     
   666324991.00000000      ,   1.6644369391106528E+040 ,   85486.938607016651     
   670420991.00000000      ,   1.6741653980640363E+040 ,   85986.594932400898     
   674172927.00000000      ,   1.6838928398337850E+040 ,   86486.199014954123     
   678268927.00000000      ,   1.6936192922056189E+040 ,   86985.752281758527     
   682020863.00000000      ,   1.7033447038141937E+040 ,   87485.252094675932     
   686116863.00000000      ,   1.7130691142852685E+040 ,   87984.700488896211     
   689782783.00000000      ,   1.7227925201641228E+040 ,   88484.097286983975     
   693878783.00000000      ,   1.7325150288903788E+040 ,   88983.448007067724     
   697573375.00000000      ,   1.7422366831287338E+040 ,   89482.754840418056     
   701669375.00000000      ,   1.7519576240129520E+040 ,   89982.025035703875     
   705421311.00000000      ,   1.7616778998436387E+040 ,   90481.261073657559     
   709517311.00000000      ,   1.7713976034693933E+040 ,   90980.467723008682     
   713269247.00000000      ,   1.7811167534373924E+040 ,   91479.645936345318     
   717365247.00000000      ,   1.7908354259976580E+040 ,   91978.799629889560     
   721059839.00000000      ,   1.8005536689725054E+040 ,   92477.931259808669     
   725098495.00000000      ,   1.8102715992056077E+040 ,   92977.046827225800     
   728850431.00000000      ,   1.8199892973222781E+040 ,   93476.150473079208     
   732946431.00000000      ,   1.8297068801758234E+040 ,   93975.248198986839     
   736698367.00000000      ,   1.8394244344451095E+040 ,   94474.344456799052     
   740794367.00000000      ,   1.8491420260700710E+040 ,   94973.442633209022     
   744546303.00000000      ,   1.8588597051443935E+040 ,   95472.545301042192     
   748642303.00000000      ,   1.8685775172029075E+040 ,   95971.654798980002     
   752394239.00000000      ,   1.8782955512774334E+040 ,   96470.775699721198     
   756490239.00000000      ,   1.8880139025790849E+040 ,   96969.912893334738     
   760242175.00000000      ,   1.8977327246615003E+040 ,   97469.074266377676     
   764338175.00000000      ,   1.9074521170327411E+040 ,   97968.264929611425     
   768090111.00000000      ,   1.9171722336906464E+040 ,   98467.492792407313     
   772186111.00000000      ,   1.9268931135027181E+040 ,   98966.759851010909     
   775938047.00000000      ,   1.9366148661033873E+040 ,   99466.071736276732     
   780034047.00000000      ,   1.9463374785472256E+040 ,   99965.427783324019     
   783785983.00000000      ,   1.9560610684238253E+040 ,   100464.83403158654     
   787881983.00000000      ,   1.9657856448922871E+040 ,   100964.29095147824     
   791576575.00000000      ,   1.9755113718660122E+040 ,   101463.80696163642     
   795672575.00000000      ,   1.9852382392030902E+040 ,   101963.38154116982     
   799399935.00000000      ,   1.9949664121085843E+040 ,   102463.02317505585     
   803463167.00000000      ,   2.0046958223248273E+040 ,   102962.72835756198     
   807223295.00000000      ,   2.0144266030329641E+040 ,   103462.50392890841     
   811253759.00000000      ,   2.0241586513685493E+040 ,   103962.34460594895     
   815103999.00000000      ,   2.0338921165464166E+040 ,   104462.25805239847     
   819101695.00000000      ,   2.0436269417481172E+040 ,   104962.24135004582     
   822984703.00000000      ,   2.0533633168889271E+040 ,   105462.30425299179     
   826949631.00000000      ,   2.0631011916509271E+040 ,   105962.44417689418     
   830808063.00000000      ,   2.0728407348053014E+040 ,   106462.66978988743     
   834740223.00000000      ,   2.0825818057712344E+040 ,   106962.97387170220     
   838631423.00000000      ,   2.0923245329695760E+040 ,   107463.36301806863     
   842530815.00000000      ,   2.1020687335354536E+040 ,   107963.82783699663     
   846512127.00000000      ,   2.1118145162893858E+040 ,   108464.37391753792     
   850378751.00000000      ,   2.1215617382771477E+040 ,   108964.99391752422     
   854392831.00000000      ,   2.1313105154638159E+040 ,   109465.69379295374     
   858226687.00000000      ,   2.1410607293874317E+040 ,   109966.46745958773     
   862216191.00000000      ,   2.1508124781194260E+040 ,   110467.31995440183     
   866017279.00000000      ,   2.1605655807096149E+040 ,   110968.24198374487     
   870039551.00000000      ,   2.1703200936396622E+040 ,   111469.23644853062     
   873807871.00000000      ,   2.1800758257457801E+040 ,   111970.29353053440     
   877903871.00000000      ,   2.1898328253943334E+040 ,   112471.41571386601     
   881655807.00000000      ,   2.1995909592690644E+040 ,   112972.59615136581     
   885751807.00000000      ,   2.2093502818387210E+040 ,   113473.83764056367     
   889503743.00000000      ,   2.2191106875703909E+040 ,   113975.13476126020     
   893599743.00000000      ,   2.2288722078051413E+040 ,   114476.48912314122     
   897294335.00000000      ,   2.2386346785829988E+040 ,   114977.89230517743     
   901390335.00000000      ,   2.2483980592903825E+040 ,   115479.34222144420     
   905084927.00000000      ,   2.2581621598336183E+040 ,   115980.82910867814     
   909180927.00000000      ,   2.2679269149559507E+040 ,   116482.34961527438     
   912932863.00000000      ,   2.2776921895262202E+040 ,   116983.89680085941     
   917028863.00000000      ,   2.2874579315989230E+040 ,   117485.46799749789     
   920780799.00000000      ,   2.2972240457719717E+040 ,   117987.05830531240     
   924876799.00000000      ,   2.3069904749280981E+040 ,   118488.66479074435     
   928542719.00000000      ,   2.3167571076789624E+040 ,   118990.28173285798     
   932638719.00000000      ,   2.3265238383309172E+040 ,   119491.90370319854     
   936333311.00000000      ,   2.3362905421042154E+040 ,   119993.52429304390     
   940429311.00000000      ,   2.3460571046058917E+040 ,   120495.13762713992     
   944181247.00000000      ,   2.3558234534226883E+040 ,   120996.73998632182     
   948277247.00000000      ,   2.3655895120169295E+040 ,   121498.32743959350     
   952029183.00000000      ,   2.3753552366015049E+040 ,   121999.89773803696     
   956067839.00000000      ,   2.3851205369451918E+040 ,   122501.44624735179     
   959819775.00000000      ,   2.3948853467323474E+040 ,   123002.96956154837     
   963915775.00000000      ,   2.4046495134081908E+040 ,   123504.45984537121     
   967553023.00000000      ,   2.4144129528974294E+040 ,   124005.91278069020     
   971649023.00000000      ,   2.4241754990412138E+040 ,   124507.31983354114     
   975343615.00000000      ,   2.4339371039699541E+040 ,   125008.67854532876     
   979439615.00000000      ,   2.4436976695193223E+040 ,   125509.98387430618     
   983191551.00000000      ,   2.4534571865610161E+040 ,   126011.23535164131     
   987287551.00000000      ,   2.4632155793056837E+040 ,   126512.42908477220     
   990982143.00000000      ,   2.4729728408746253E+040 ,   127013.56472040692     
   995078143.00000000      ,   2.4827288624756604E+040 ,   127514.63667094921     
   998830079.00000000      ,   2.4924836038001321E+040 ,   128015.64286613537     
   1002926079.0000000      ,   2.5022369695416281E+040 ,   128516.57841100186     
   1006620671.0000000      ,   2.5119889732178909E+040 ,   129017.44399982365     
   1010716671.0000000      ,   2.5217395714726803E+040 ,   129518.23740581234     
   1014411263.0000000      ,   2.5314888105263930E+040 ,   130018.96100286020     
   1018507263.0000000      ,   2.5412366531323602E+040 ,   130519.61287796809     
   1022259199.0000000      ,   2.5509830941043920E+040 ,   131020.19276477185     
   1026355199.0000000      ,   2.5607280650304557E+040 ,   131520.69714961070     
   1030107135.0000000      ,   2.5704715419566571E+040 ,   132021.12480220606     
   1034203135.0000000      ,   2.5802134710845749E+040 ,   132521.47295945621     
   1037897727.0000000      ,   2.5899538824596549E+040 ,   133021.74316450351     
   1041993727.0000000      ,   2.5996927862125859E+040 ,   133521.93593766290     
   1045688319.0000000      ,   2.6094302616399999E+040 ,   134022.05535163122     
   1049784319.0000000      ,   2.6191663547662620E+040 ,   134522.10377023250     
   1053536255.0000000      ,   2.6289011119955656E+040 ,   135022.08357679888     
   1057632255.0000000      ,   2.6386345533421981E+040 ,   135521.99579926961     
   1061269503.0000000      ,   2.6483667232710366E+040 ,   136021.84272137308     
   1065365503.0000000      ,   2.6580976503042613E+040 ,   136521.62580801622     
   1069060095.0000000      ,   2.6678273770860123E+040 ,   137021.34724941384     
   1073156095.0000000      ,   2.6775559833763384E+040 ,   137521.01114206394     
   1076850687.0000000      ,   2.6872835515053182E+040 ,   138020.62171446200     
   1080946687.0000000      ,   2.6970101772636314E+040 ,   138520.18388644364     
   1084641279.0000000      ,   2.7067359164192989E+040 ,   139019.70052226973     
   1088737279.0000000      ,   2.7164608172580539E+040 ,   139519.17410190884     
   1092489215.0000000      ,   2.7261848918053334E+040 ,   140018.60524299068     
   1096585215.0000000      ,   2.7359081949895463E+040 ,   140517.99676665341     
   1100337151.0000000      ,   2.7456307888108927E+040 ,   141017.35185724442     
   1104433151.0000000      ,   2.7553527912199572E+040 ,   141516.67657273807     
   1108127743.0000000      ,   2.7650743166887787E+040 ,   142015.97679244977     
   1112223743.0000000      ,   2.7747955014196557E+040 ,   142515.25951176698     
   1115918335.0000000      ,   2.7845164456820148E+040 ,   143014.52988055506     
   1120014335.0000000      ,   2.7942372363287333E+040 ,   143513.79235960162     
   1123766271.0000000      ,   2.8039579274644286E+040 ,   144013.04972773467     
   1127862271.0000000      ,   2.8136785811199887E+040 ,   144512.30517087766     
   1131614207.0000000      ,   2.8233992738678992E+040 ,   145011.56262181455     
   1135710207.0000000      ,   2.8331201047766470E+040 ,   145510.82716873000     
   1139404799.0000000      ,   2.8428411823180969E+040 ,   146010.10438276880     
   1143500799.0000000      ,   2.8525625947313218E+040 ,   146509.39879591399     
   1147195391.0000000      ,   2.8622844303466459E+040 ,   147008.71494483529     
   1151291391.0000000      ,   2.8720067255881094E+040 ,   147508.05470028144     
   1155043327.0000000      ,   2.8817295326247935E+040 ,   148007.42074167076     
   1159139327.0000000      ,   2.8914528656043188E+040 ,   148506.81379562893     
   1162891263.0000000      ,   2.9011767996242530E+040 ,   149006.23771918769     
   1166987263.0000000      ,   2.9109013967156534E+040 ,   149505.69569827919     
   1170739199.0000000      ,   2.9206267869757646E+040 ,   150005.19441473365     
   1174835199.0000000      ,   2.9303530304852369E+040 ,   150504.73695430974     
   1178587135.0000000      ,   2.9400802292651108E+040 ,   151004.32855683623     
   1182683135.0000000      ,   2.9498083817496060E+040 ,   151503.96914189414     
   1186377727.0000000      ,   2.9595375299791647E+040 ,   152003.66086869218     
   1190473727.0000000      ,   2.9692676212309856E+040 ,   152503.40102937273     
   1194139647.0000000      ,   2.9789987013149734E+040 ,   153003.19197674515     
   1198235647.0000000      ,   2.9887307279915023E+040 ,   153503.03154137061     
   1201987583.0000000      ,   2.9984637952892621E+040 ,   154002.92455258846     
   1206026239.0000000      ,   3.0081978612764775E+040 ,   154502.86885677121     
   1209778175.0000000      ,   3.0179329734402575E+040 ,   155002.86689286982     
   1213874175.0000000      ,   3.0276690441765616E+040 ,   155502.91416151670     
   1217568767.0000000      ,   3.0374060687919300E+040 ,   156003.01042165447     
   1221664767.0000000      ,   3.0471439273486413E+040 ,   156503.14951324879     
   1225416703.0000000      ,   3.0568826306640419E+040 ,   157003.33199188157     
   1229512703.0000000      ,   3.0666221002961935E+040 ,   157503.55382875324     
   1233264639.0000000      ,   3.0763623751508563E+040 ,   158003.81702207439     
   1237360639.0000000      ,   3.0861033941789489E+040 ,   158504.11843634740     
   1241026559.0000000      ,   3.0958451667231760E+040 ,   159004.45855141617     
   1245122559.0000000      ,   3.1055875634744173E+040 ,   159504.83072592871     
   1248817151.0000000      ,   3.1153305375748720E+040 ,   160005.23255325554     
   1252913151.0000000      ,   3.1250739437851563E+040 ,   160505.65657386195     
   1256665087.0000000      ,   3.1348177210026541E+040 ,   161006.09964950080     
   1260761087.0000000      ,   3.1445617683929936E+040 ,   161506.55660129106     
   1264545791.0000000      ,   3.1543060469721162E+040 ,   162007.02542700077     
   1268551679.0000000      ,   3.1640504944005062E+040 ,   162507.50292485522     
   1272369151.0000000      ,   3.1737950679391474E+040 ,   163007.98689976684     
   1276342271.0000000      ,   3.1835396823562954E+040 ,   163508.47297420981     
   1280192511.0000000      ,   3.1932842414710023E+040 ,   164008.95620830421     
   1284190207.0000000      ,   3.2030286601923519E+040 ,   164509.43223175721     
   1288073215.0000000      ,   3.2127728539824365E+040 ,   165009.89670267861     
   1292038143.0000000      ,   3.2225167969067571E+040 ,   165510.34828906541     
   1295953919.0000000      ,   3.2322604407257308E+040 ,   166010.78451331944     
   1299886079.0000000      ,   3.2420037874345389E+040 ,   166511.20547791367     
   1303834623.0000000      ,   3.2517467747353426E+040 ,   167011.60798321402     
   1307734015.0000000      ,   3.2614893706824194E+040 ,   167511.99038847943     
   1311657983.0000000      ,   3.2712314483419281E+040 ,   168012.34617435292     
   1315581951.0000000      ,   3.2809729519102950E+040 ,   168512.67247474758     
   1319538687.0000000      ,   3.2907137488488594E+040 ,   169012.96248244139     
   1323372543.0000000      ,   3.3004538509842009E+040 ,   169513.21680485073     
   1327362047.0000000      ,   3.3101931676488075E+040 ,   170013.43078526726     
   1331163135.0000000      ,   3.3199317474042076E+040 ,   170513.60691782445     
   1335242751.0000000      ,   3.3296694953958213E+040 ,   171013.74033076497     
   1339011071.0000000      ,   3.3394064375570773E+040 ,   171513.83235603684     
   1343066111.0000000      ,   3.3491424590411139E+040 ,   172013.87709507375     
   1346859007.0000000      ,   3.3588775749249076E+040 ,   172513.87532223330     
   1350889471.0000000      ,   3.3686116754740796E+040 ,   173013.82140152762     
   1354649599.0000000      ,   3.3783448435987436E+040 ,   173513.71959124299     
   1358745599.0000000      ,   3.3880770120555824E+040 ,   174013.56643774413     
   1362440191.0000000      ,   3.3978082822680060E+040 ,   174513.36715016526     
   1366536191.0000000      ,   3.4075385839234579E+040 ,   175013.11811723415     
   1370288127.0000000      ,   3.4172679596853992E+040 ,   175512.82153015785     
   1374384127.0000000      ,   3.4269963093101382E+040 ,   176012.47224039288     
   1378136063.0000000      ,   3.4367236555371884E+040 ,   176512.07141584685     
   1382232063.0000000      ,   3.4464498985755143E+040 ,   177011.61393122474     
   1385926655.0000000      ,   3.4561751227132605E+040 ,   177511.10411558888     
   1390022655.0000000      ,   3.4658992835661208E+040 ,   178010.53968934907     
   1393774591.0000000      ,   3.4756224927932515E+040 ,   178509.92638735025     
   1397870591.0000000      ,   3.4853447376099476E+040 ,   179009.26355296650     
   1401622527.0000000      ,   3.4950660982376711E+040 ,   179508.55530639409     
   1405718527.0000000      ,   3.5047865355179404E+040 ,   180007.79963644271     
   1409413119.0000000      ,   3.5145061228624702E+040 ,   180507.00031355815     
   1413509119.0000000      ,   3.5242248275553747E+040 ,   181006.15565744357     
   1417203711.0000000      ,   3.5339427483651856E+040 ,   181505.27074087787     
   1421299711.0000000      ,   3.5436599060338668E+040 ,   182004.34662917402     
   1424994303.0000000      ,   3.5533764168629964E+040 ,   182503.38929561304     
   1429090303.0000000      ,   3.5630923174598045E+040 ,   183002.40062035233     
   1432784895.0000000      ,   3.5728076703939043E+040 ,   183501.38381698442     
   1436880895.0000000      ,   3.5825224589970060E+040 ,   184000.33802942134     
   1440575487.0000000      ,   3.5922367176766833E+040 ,   184499.26502484558     
   1444671487.0000000      ,   3.6019504468933797E+040 ,   184998.16482690559     
   1448423423.0000000      ,   3.6116637162877899E+040 ,   185497.04101236662     
   1452519423.0000000      ,   3.6213765932308212E+040 ,   185995.89704141699     
   1456214015.0000000      ,   3.6310891904093003E+040 ,   186494.73870168309     
   1460310015.0000000      ,   3.6408015971295545E+040 ,   186993.57057996240     
   1464061951.0000000      ,   3.6505138918697843E+040 ,   187492.39670691686     
   1468157951.0000000      ,   3.6602261224628070E+040 ,   187991.21953925316     
   1471852543.0000000      ,   3.6699383278321380E+040 ,   188490.04107609371     
   1475948543.0000000      ,   3.6796505570266018E+040 ,   188988.86383659963     
   1479700479.0000000      ,   3.6893628777461997E+040 ,   189487.69129786160     
   1483796479.0000000      ,   3.6990753813979597E+040 ,   189986.52815456968     
   1487491071.0000000      ,   3.7087881472628393E+040 ,   190485.37847861566     
   1491587071.0000000      ,   3.7185012643853905E+040 ,   190984.24684335216     
   1495339007.0000000      ,   3.7282147807176830E+040 ,   191483.13571161070     
