   152000.00000000000      ,  -128270982279.69504      ,   76983328332.332489      ,   0.0000000000000000      ,   149599056601.70972     
   652000.00000000000      ,  -135282884221.62138      ,   63854356502.168793      ,   0.0000000000000000      ,   149595580174.10367     
   1152000.0000000000      ,  -140954983407.53522      ,   50092998194.818665      ,   0.0000000000000000      ,   149591496468.09683     
   1652000.0000000000      ,  -145230988422.90903      ,   35835504973.066170      ,   0.0000000000000000      ,   149586842385.85220     
   2152000.0000000000      ,  -148068411026.55606      ,   21223060771.036034      ,   0.0000000000000000      ,   149581658810.23059     
   2652000.0000000000      ,  -149438990732.73135      ,   6400389611.7837296      ,   0.0000000000000000      ,   149575990514.52072     
   3152000.0000000000      ,  -149328979729.56146      ,  -8485672520.5454607      ,   0.0000000000000000      ,   149569886090.74261     
   3652000.0000000000      ,  -147739285142.89578      ,  -23287627750.530685      ,   0.0000000000000000      ,   149563397864.52148     
   4152000.0000000000      ,  -144685467026.36172      ,  -37858774170.557556      ,   0.0000000000000000      ,   149556581768.68607     
   4652000.0000000000      ,  -140197591850.74271      ,  -52054657219.285057      ,   0.0000000000000000      ,   149549497153.83435     
   5152000.0000000000      ,  -134319942666.72411      ,  -65734500326.478630      ,   0.0000000000000000      ,   149542206520.98145     
   5652000.0000000000      ,  -127110588512.39410      ,  -78762600722.969269      ,   0.0000000000000000      ,   149534775168.22986     
   6152000.0000000000      ,  -118640817018.51797      ,  -91009676601.131241      ,   0.0000000000000000      ,   149527270749.73300     
   6652000.0000000000      ,  -108994435518.14407      ,  -102354152231.80797      ,   0.0000000000000000      ,   149519762750.65109     
   7152000.0000000000      ,  -98266947280.003815      ,  -112683368196.18613      ,   0.0000000000000000      ,   149512321886.08502     
   7652000.0000000000      ,  -86564610744.794937      ,  -121894704572.80347      ,   0.0000000000000000      ,   149505019435.09756     
   8152000.0000000000      ,  -74003390837.041504      ,  -129896605726.58286      ,   0.0000000000000000      ,   149497926522.96967     
   8652000.0000000000      ,  -60707812540.101265      ,  -136609496273.10010      ,   0.0000000000000000      ,   149491113365.95972     
   9152000.0000000000      ,  -46809727945.530304      ,  -141966578830.43005      ,   0.0000000000000000      ,   149484648493.25253     
   9652000.0000000000      ,  -32447008908.269669      ,  -145914505314.56955      ,   0.0000000000000000      ,   149478597960.67422     
   10152000.000000000      ,  -17762178244.421646      ,  -148413914772.84915      ,   0.0000000000000000      ,   149473024570.28537     
   10652000.000000000      ,  -2900993087.9867907      ,  -149439832071.62335      ,   0.0000000000000000      ,   149467987109.25204     
   11152000.000000000      ,   11989005432.844950      ,  -148981923147.17221      ,   0.0000000000000000      ,   149463539620.53323     
   11652000.000000000      ,   26759961638.828209      ,  -147044603978.08496      ,   0.0000000000000000      ,   149459730716.95062     
   12152000.000000000      ,   41265179051.443001      ,  -143647001928.21869      ,   0.0000000000000000      ,   149456602949.19498     
   12652000.000000000      ,   55360583548.622215      ,  -138822769625.30783      ,   0.0000000000000000      ,   149454192237.23792     
   13152000.000000000      ,   68906161084.907928      ,  -132619753064.44072      ,   0.0000000000000000      ,   149452527373.51923     
   13652000.000000000      ,   81767355362.028214      ,  -125099517140.29713      ,   0.0000000000000000      ,   149451629605.15250     
   14152000.000000000      ,   93816411220.812378      ,  -116336733299.39473      ,   0.0000000000000000      ,   149451512301.23792     
   14652000.000000000      ,   104933650066.58943      ,  -106418435445.82437      ,   0.0000000000000000      ,   149452180710.20087     
   15152000.000000000      ,   115008664332.43991      ,  -95443151613.574982      ,   0.0000000000000000      ,   149453631810.88541     
   15652000.000000000      ,   123941418820.40939      ,  -83519920218.792664      ,   0.0000000000000000      ,   149455854259.94400     
   16152000.000000000      ,   131643247730.52118      ,  -70767200910.307434      ,   0.0000000000000000      ,   149458828436.86145     
   16652000.000000000      ,   138037737279.68082      ,  -57311691131.954735      ,   0.0000000000000000      ,   149462526586.76276     
   17152000.000000000      ,   143061485014.17389      ,  -43287060482.524490      ,   0.0000000000000000      ,   149466913059.97601     
   17652000.000000000      ,   146664728215.72455      ,  -28832615797.296982      ,   0.0000000000000000      ,   149471944646.16727     
   18152000.000000000      ,   148811835176.11111      ,  -14091910569.667805      ,   0.0000000000000000      ,   149477570999.75092     
   18652000.000000000      ,   149481654552.22394      ,   788687124.95781898      ,   0.0000000000000000      ,   149483735152.19470     
   19152000.000000000      ,   148667719494.74786      ,   15661453653.160173      ,   0.0000000000000000      ,   149490374105.82367     
   19652000.000000000      ,   146378304751.48798      ,   30378781016.806366      ,   0.0000000000000000      ,   149497419502.76788     
   20152000.000000000      ,   142636336462.91251      ,   44794645367.972618      ,   0.0000000000000000      ,   149504798361.80380     
   20652000.000000000      ,   137479155875.20941      ,   58766058086.903618      ,   0.0000000000000000      ,   149512433875.02411     
   21152000.000000000      ,   130958139678.08559      ,   72154484908.246216      ,   0.0000000000000000      ,   149520246255.54663     
   21652000.000000000      ,   123138181114.49007      ,   84827218973.961639      ,   0.0000000000000000      ,   149528153626.80499     
   22152000.000000000      ,   114097037392.39041      ,   96658694226.733185      ,   0.0000000000000000      ,   149536072943.41269     
   22652000.000000000      ,   103924550240.76176      ,   107531726226.72658      ,   0.0000000000000000      ,   149543920933.09677     
   23152000.000000000      ,   92721747680.632111      ,   117338668267.34067      ,   0.0000000000000000      ,   149551615048.79788     
   23652000.000000000      ,   80599836216.371552      ,   125982471571.13242      ,   0.0000000000000000      ,   149559074419.69916     
   24152000.000000000      ,   67679093682.979378      ,   133377639353.67809      ,   0.0000000000000000      ,   149566220789.68671     
