   152000.00000000000      ,  -193295159543.06897      ,   119765671470.70317      ,   0.0000000000000000      ,   227391369153.73215     
   652000.00000000000      ,  -199355947814.18314      ,   109369650058.27185      ,   0.0000000000000000      ,   227386266697.79367     
   1152000.0000000000      ,  -204854219964.42517      ,   98665029238.786499      ,   0.0000000000000000      ,   227376426728.72595     
   1652000.0000000000      ,  -209774385273.48300      ,   87681980937.747742      ,   0.0000000000000000      ,   227361875647.68909     
   2152000.0000000000      ,  -214102443950.49658      ,   76451455538.941681      ,   0.0000000000000000      ,   227342652310.55588     
   2652000.0000000000      ,  -217826025213.84250      ,   65005100769.150307      ,   0.0000000000000000      ,   227318807815.07925     
   3152000.0000000000      ,  -220934421563.86566      ,   53375178747.216339      ,   0.0000000000000000      ,   227290405292.56226     
   3652000.0000000000      ,  -223418619169.19412      ,   41594481365.511475      ,   0.0000000000000000      ,   227257519724.94833     
   4152000.0000000000      ,  -225271324280.49567      ,   29696244168.679764      ,   0.0000000000000000      ,   227220237788.83362     
   4652000.0000000000      ,  -226486985584.74304      ,   17714058891.105858      ,   0.0000000000000000      ,   227178657716.03891     
   5152000.0000000000      ,  -227061812416.48203      ,   5681784813.8608236      ,   0.0000000000000000      ,   227132889156.38943     
   5652000.0000000000      ,  -226993788747.84290      ,  -6366540895.7477541      ,   0.0000000000000000      ,   227083053029.23325     
   6152000.0000000000      ,  -226282682884.61545      ,  -18396793694.322178      ,   0.0000000000000000      ,   227029281353.06882     
   6652000.0000000000      ,  -224930052801.08572      ,  -30374852848.683136      ,   0.0000000000000000      ,   226971717045.71115     
   7152000.0000000000      ,  -222939247051.50922      ,  -42266693118.349617      ,   0.0000000000000000      ,   226910513689.98883     
   7652000.0000000000      ,  -220315401201.29822      ,  -54038476747.439972      ,   0.0000000000000000      ,   226845835261.90778     
   8152000.0000000000      ,  -217065429726.45871      ,  -65656645572.322876      ,   0.0000000000000000      ,   226777855819.61441     
   8652000.0000000000      ,  -213198013335.76880      ,  -77088013044.312241      ,   0.0000000000000000      ,   226706759152.51999     
   9152000.0000000000      ,  -208723581676.73264      ,  -88299855959.595123      ,   0.0000000000000000      ,   226632738390.65909     
   9652000.0000000000      ,  -203654291393.67822      ,  -99260005681.439194      ,   0.0000000000000000      ,   226555995574.91422     
   10152000.000000000      ,  -198003999514.48987      ,  -109936938632.60916      ,   0.0000000000000000      ,   226476741189.12119     
   10652000.000000000      ,  -191788232151.53470      ,  -120299865828.89867      ,   0.0000000000000000      ,   226395193655.39099     
   11152000.000000000      ,  -185024148512.33926      ,  -130318821217.85553      ,   0.0000000000000000      ,   226311578794.20923     
   11652000.000000000      ,  -177730500226.57678      ,  -139964748580.23022      ,   0.0000000000000000      ,   226226129251.05771     
   12152000.000000000      ,  -169927586007.94363      ,  -149209586745.54498      ,   0.0000000000000000      ,   226139083891.44809     
   12652000.000000000      ,  -161637201682.54172      ,  -158026352867.56107      ,   0.0000000000000000      ,   226050687166.36450     
   13152000.000000000      ,  -152882585629.45697      ,  -166389223500.46182      ,   0.0000000000000000      ,   225961188450.21790     
   13652000.000000000      ,  -143688359694.28217      ,  -174273613212.38705      ,   0.0000000000000000      ,   225870841353.49146     
   14152000.000000000      ,  -134080465652.35918      ,  -181656250469.67871      ,   0.0000000000000000      ,   225779903012.32773     
   14652000.000000000      ,  -124086097315.46210      ,  -188515250522.98553      ,   0.0000000000000000      ,   225688633357.38983     
   15152000.000000000      ,  -113733628393.40448      ,  -194830185025.31982      ,   0.0000000000000000      ,   225597294364.38147     
   15652000.000000000      ,  -103052536240.61040      ,  -200582148112.41806      ,   0.0000000000000000      ,   225506149288.69308     
   16152000.000000000      ,  -92073321636.857040      ,  -205753818677.44501      ,   0.0000000000000000      ,   225415461886.70166     
   16652000.000000000      ,  -80827424771.127762      ,  -210329518575.29025      ,   0.0000000000000000      ,   225325495626.31763     
   17152000.000000000      ,  -69347137617.638306      ,  -214295266496.57788      ,   0.0000000000000000      ,   225236512889.44916     
   17652000.000000000      ,  -57665512913.461189      ,  -217638827258.09698      ,   0.0000000000000000      ,   225148774169.10876     
   18152000.000000000      ,  -45816269967.641800      ,  -220349756264.76898      ,   0.0000000000000000      ,   225062537263.95898     
   18652000.000000000      ,  -33833697552.065685      ,  -222419438908.54709      ,   0.0000000000000000      ,   224978056473.15378     
   19152000.000000000      ,  -21752554144.430332      ,  -223841124681.82214      ,   0.0000000000000000      ,   224895581794.37277     
   19652000.000000000      ,  -9607965813.2971573      ,  -224609955797.05960      ,   0.0000000000000000      ,   224815358128.01257     
   20152000.000000000      ,   2564677945.8561726      ,  -224722990120.44763      ,   0.0000000000000000      ,   224737624490.51730     
   20652000.000000000      ,   14729830096.601654      ,  -224179218245.34122      ,   0.0000000000000000      ,   224662613239.86926     
   21152000.000000000      ,   26851893325.597618      ,  -222979574551.14676      ,   0.0000000000000000      ,   224590549316.26062     
   21652000.000000000      ,   38895328325.086342      ,  -221126942114.99612      ,   0.0000000000000000      ,   224521649500.98935     
   22152000.000000000      ,   50824762720.091385      ,  -218626151366.93616      ,   0.0000000000000000      ,   224456121696.58478     
   22652000.000000000      ,   62605100254.109924      ,  -215483972404.37247      ,   0.0000000000000000      ,   224394164231.14822     
   23152000.000000000      ,   74201629836.553116      ,  -211709100907.96686      ,   0.0000000000000000      ,   224335965189.84769     
   23652000.000000000      ,   85580134046.717255      ,  -207312137628.93771      ,   0.0000000000000000      ,   224281701776.43494     
   24152000.000000000      ,   96706996682.837433      ,  -202305561446.57608      ,   0.0000000000000000      ,   224231539707.57257     
